Sr.No,url,Painting name,Artist Name,Height,Width,Location,Artist_Region,Views,Favorites,Painting_PopularityIndex,Price,Subject,Medium,Number of mediums,Pri12y medium,Published date,Size,Month,Day,Year,Date uploaded,Age of painting as on 8-Apr,Artist_artworks,Artist_followers,Artist_popularityIndex,Material,Number_materials,Pri12y_materials,Style,Number_styles,Pri12y_style
272,https://www.saatchiart.com/art/Painting-Lovers/52178/3053867/view,Lovers Painting by Krassimir Kolev,Krassimir Kolev,15.7,11.8,Austria,Europe,1383,9,0.007,690,Love ,Watercolor ,1,Watercolor ,Thu Dec 31 19:00:00 EST 2015,185.26,12,31,2015,42369,464,82,503,0.21,Paper ,1,Paper ,"Figurative, Fine Art, Realism ",3,Figurative
273,https://www.saatchiart.com/art/Painting-Waiting-for-the-Summer/813022/2904336/view,Waiting for the Summer Painting by Ursula Radel-Leszczynski,Ursula Radel-Leszczynski,39.4,27.6,Austria,Europe,614,16,0.026,1140,Abstract ,"Acrylic, Pencil, Wax crayon ",3,Acrylic,Thu Dec 31 19:00:00 EST 2015,1087.44,12,31,2015,42369,464,115,156,0.06,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Fine Art, Minimalism, Modern ",5,Abstract
274,https://www.saatchiart.com/art/Painting-Envoy/952099/3365565/view,Envoy Painting by Ilya Sprindzhuk,Ilya Sprindzhuk,47.2,39.4,Belarus,Europe,146,8,0.055,700,Men ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,1859.68,12,31,2015,42369,464,8,5,0,Canvas ,1,Canvas ,"Fine Art, Portraiture, Realism, Figurative, Modern ",5,Fine Art
275,https://www.saatchiart.com/art/Painting-Graffiti-de-luxe-Thai-edition-Bangkok-triptych/230929/2829502/view,Graffiti de luxe - Thai edition - Bangkok ( triptych) Painting by Anna Zuber,Anna Zuber,47.2,70.9,Belgium,Europe,948,24,0.025,4050,Graffiti ,"Paint, Metal ",2,Paint,Thu Dec 31 19:00:00 EST 2015,3346.48,12,31,2015,42369,464,100,65,0.03,Other ,1,Other ,"Abstract Expressionism, Fine Art, Pop Art, Street Art ",4,Abstract Expressionism
276,https://www.saatchiart.com/art/Painting-Malaysia-II-Abstract-N-1554/91068/2976225/view,Malaysia II [Abstract N�1554] Painting by Koen Lybaert,Koen Lybaert,47.2,68.9,Belgium,Europe,1797,33,0.018,8250,Abstract ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,3252.08,12,31,2015,42369,464,779,1507,0.62,Canvas ,1,Canvas ,"Abstract, Fine Art, Abstract Expressionism ",3,Abstract
277,https://www.saatchiart.com/art/Painting-Crimonmogate-Abstract-N-1675/91068/3164817/view,Crimonmogate [Abstract N�1675] Painting by Koen Lybaert,Koen Lybaert,31.5,23.6,Belgium,Europe,789,19,0.024,1600,Nature ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,743.4,12,31,2015,42369,464,779,1507,0.62,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Fine Art ",3,Abstract
278,https://www.saatchiart.com/art/Painting-Abstract-N-1770/91068/3335650/view,Abstract N� 1770 Painting by Koen Lybaert,Koen Lybaert,15.7,11.8,Belgium,Europe,538,22,0.041,495,Nature ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,185.26,12,31,2015,42369,464,779,1507,0.62,Paper ,1,Paper ,"Abstract, Fine Art, Abstract Expressionism ",3,Abstract
279,https://www.saatchiart.com/art/Painting-Signy-19-abstract-N-1602/91068/3247685/view,Signy 19 [abstract N�1602] Painting by Koen Lybaert,Koen Lybaert,15.7,11.8,Belgium,Europe,1239,38,0.031,495,Abstract ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,185.26,12,31,2015,42369,464,779,1507,0.62,Paper ,1,Paper ,"Abstract, Fine Art, Abstract Expressionism ",3,Abstract
280,https://www.saatchiart.com/art/Painting-Wednesday-12ket-in-Buis/20336/3250880/view,Wednesday 12ket in Buis Painting by Per Anders,Per Anders,37.4,30.3,Den12k,Europe,450,16,0.036,990,Abstract ,"Oil, Acrylic ",2,Oil,Thu Dec 31 19:00:00 EST 2015,1133.22,12,31,2015,42369,464,106,252,0.1,Paper ,1,Paper ,"Expressionism, Fine Art, Modern ",3,Expressionism
281,https://www.saatchiart.com/art/Painting-Light-and-Happy/20336/3506331/view,Light and Happy Painting by Per Anders,Per Anders,70.9,55.1,Den12k,Europe,160,3,0.019,3000,Abstract ,"Oil, Acrylic, oilstick ",3,Oil,Thu Dec 31 19:00:00 EST 2015,3906.59,12,31,2015,42369,464,106,252,0.1,Canvas ,1,Canvas ,"Abstract Expressionism, Fine Art, Modern, Expressionism ",4,Abstract Expressionism
282,https://www.saatchiart.com/art/Painting-Puzzle-3/663755/3467675/view,Puzzle 3 Painting by Rikke Darling,Rikke Darling,15.7,15.7,Den12k,Europe,43,7,0.163,680,Abstract ,"Acrylic, Spray Paint ",2,Acrylic,Thu Dec 31 19:00:00 EST 2015,246.49,12,31,2015,42369,464,12,3,0,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Expressionism, Fine Art, Modern ",5,Abstract
283,https://www.saatchiart.com/art/Painting-The-Fighter/902631/3134534/view,The Fighter Painting by Hippolyte Reininger,Hippolyte Reininger,26,21,France,Europe,358,19,0.053,1140,Portrait ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,546,12,31,2015,42369,464,29,30,0.01,Canvas ,1,Canvas ,"Expressionism, Fine Art, Figurative, Portraiture ",4,Expressionism
284,https://www.saatchiart.com/art/Painting-CONTRE-JOUR-kaligrafik-5/664392/3133124/view,CONTRE JOUR (kaligrafik 5) Painting by jean-humbert savoldelli,jean-humbert savoldelli,31.5,31.5,France,Europe,408,11,0.027,1490,Abstract ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,992.25,12,31,2015,42369,464,241,236,0.1,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Fine Art ",3,Abstract
286,https://www.saatchiart.com/art/Painting-Sweet-roses-fine-art-impressionistic-floral/20453/3166239/view,Sweet roses - fine art impressionistic floral Painting by Fabienne Monestier,Fabienne Monestier,19.7,19.7,France,Europe,411,22,0.054,454,Floral ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,388.09,12,31,2015,42369,464,196,373,0.15,Canvas ,1,Canvas ,"Impressionism, Fine Art, Abstract, Expressionism, Figurative ",5,Impressionism
287,https://www.saatchiart.com/art/Painting-Cousins/149518/3314206/view,Cousins Painting by Patrick Simkins,Patrick Simkins,19.7,19.7,France,Europe,72,12,0.167,1240,Beach ,"Oil, Spray Paint ",2,Oil,Thu Dec 31 19:00:00 EST 2015,388.09,12,31,2015,42369,464,20,37,0.02,Canvas ,1,Canvas ,"Expressionism, Impressionism, Figurative, Fine Art, Street Art ",5,Expressionism
288,https://www.saatchiart.com/art/Painting-Study-for-Sadie-2016/394274/3311153/view,"Study for Sadie, 2016 Painting by Fanny Nushka",Fanny Nushka,7.9,9.8,France,Europe,648,17,0.026,995,Women ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,77.42,12,31,2015,42369,464,109,1714,0.7,Canvas ,1,Canvas ,"Realism, Impressionism, Fine Art, Modern, Figurative ",5,Realism
289,https://www.saatchiart.com/art/Painting-THIS-WILL-COME/6147/3311024/view,THIS WILL COME Painting by Philip Alsican,Philip Alsican,11.7,8.3,France,Europe,280,5,0.018,215,Abstract ,"Acrylic, Pastel, Conte ",3,Acrylic,Thu Dec 31 19:00:00 EST 2015,97.11,12,31,2015,42369,464,101,86,0.04,Paper ,1,Paper ,"Abstract, Abstract Expressionism, Expressionism, Fine Art ",4,Abstract
290,https://www.saatchiart.com/art/Painting-PEUT-ETRE-DEMAIN/95582/2953149/view,PEUT ETRE DEMAIN Painting by Robert Gheyssens,Robert Gheyssens,39.4,47.2,France,Europe,723,15,0.021,2950,Landscape ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,1859.68,12,31,2015,42369,464,125,299,0.12,Canvas ,1,Canvas ,"Abstract, Impressionism, Fine Art, Modern ",4,Abstract
291,https://www.saatchiart.com/art/Painting-Teresa-Running/298693/3180664/view,Teresa Running Painting by Thomas Saliot,Thomas Saliot,66.9,47.2,France,Europe,2189,21,0.01,5410,Women ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,3157.68,12,31,2015,42369,464,412,2435,1,Canvas ,1,Canvas ,"Portraiture, Modern, Fine Art ",3,Portraiture
292,https://www.saatchiart.com/art/Painting-F-TE-ARLESIENNE/95582/3177787/view,F�TE ARLESIENNE Painting by Robert Gheyssens,Robert Gheyssens,45.7,35,France,Europe,257,7,0.027,2090,Abstract ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,1599.5,12,31,2015,42369,464,125,299,0.12,Canvas ,1,Canvas ,"Abstract Expressionism, Fine Art, Modern, Impressionism ",4,Abstract Expressionism
293,https://www.saatchiart.com/art/Painting-MONTAGNE-DE-SIGNES/95582/3217862/view,MONTAGNE DE SIGNES Painting by Robert Gheyssens,Robert Gheyssens,47.2,39.4,France,Europe,304,13,0.043,2950,Abstract ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,1859.68,12,31,2015,42369,464,125,299,0.12,Canvas ,1,Canvas ,"Abstract Expressionism, Expressionism, Fine Art, Modern ",4,Abstract Expressionism
294,https://www.saatchiart.com/art/Painting-EVOLUTION-BLANCHE/95582/3242141/view,EVOLUTION BLANCHE Painting by Robert Gheyssens,Robert Gheyssens,39.4,47.2,France,Europe,341,22,0.065,3450,Abstract ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,1859.68,12,31,2015,42369,464,125,299,0.12,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Modern, Fine Art ",4,Abstract
295,https://www.saatchiart.com/art/Painting-Thinking-of-S-nchez-Cot-n/5316/3276416/view,Thinking of S�nchez Cot�n Painting by Chris Stevens,Chris Stevens,10,24,France,Europe,514,10,0.019,1990,People ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,240,12,31,2015,42369,464,58,895,0.37,Canvas ,1,Canvas ,"Figurative, Fine Art, Modern, Portraiture, Realism ",5,Figurative
296,https://www.saatchiart.com/art/Painting-Orange-with-a-book-C-zanne/757238/3526426/view,"Orange with a book, C�zanne Painting by ANNE BAUDEQUIN",ANNE BAUDEQUIN,8.7,10.6,France,Europe,91,4,0.044,290,Still Life ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,92.22,12,31,2015,42369,464,94,53,0.02,Canvas ,1,Canvas ,"Figurative, Fine Art, Impressionism, Photorealism, Realism ",5,Figurative
297,https://www.saatchiart.com/art/Painting-Arsenale-revisited/5316/3272910/view,Arsenale revisited Painting by Chris Stevens,Chris Stevens,10,24,France,Europe,555,15,0.027,2190,Horse ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,240,12,31,2015,42369,464,58,895,0.37,Canvas ,1,Canvas ,"Fine Art, Figurative, Modern, Realism, Street Art ",5,Fine Art
298,https://www.saatchiart.com/art/Painting-IMAGINE-XV/95582/3066816/view,IMAGINE XV Painting by Robert Gheyssens,Robert Gheyssens,39.4,39.4,France,Europe,435,10,0.023,2390,Abstract ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,1552.36,12,31,2015,42369,464,125,299,0.12,Canvas ,1,Canvas ,"Abstract, Fine Art, Modern ",3,Abstract
299,https://www.saatchiart.com/art/Painting-Thinking-of-S-nchez-Cot-n/5316/3276416/view,Thinking of S�nchez Cot�n Painting by Chris Stevens,Chris Stevens,10,24,France,Europe,514,10,0.019,1990,People ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,240,12,31,2015,42369,464,58,895,0.37,Canvas ,1,Canvas ,"Figurative, Fine Art, Modern, Portraiture, Realism ",5,Figurative
300,https://www.saatchiart.com/art/Painting-Reflexion-on-water/656930/3216660/view,Reflexion on water Painting by Isabelle Bergot,Isabelle Bergot,39.4,39.4,France,Europe,394,19,0.048,2033,Abstract ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,1552.36,12,31,2015,42369,464,11,22,0.01,Wood ,1,Wood ,"Abstract, Fine Art, Minimalism, Modern ",4,Abstract
301,https://www.saatchiart.com/art/Painting-Visage-V/661693/3320285/view,Visage V Painting by St�phanie de Malherbe,St�phanie de Malherbe,11.8,11.8,France,Europe,638,23,0.036,495,Portrait ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,139.24,12,31,2015,42369,464,147,173,0.07,Canvas ,1,Canvas ,"Figurative, Expressionism, Portraiture, Modern, Fine Art ",5,Figurative
302,https://www.saatchiart.com/art/Painting-SNIPER/664392/3071381/view,SNIPER Painting by jean-humbert savoldelli,jean-humbert savoldelli,39.4,39.4,France,Europe,778,22,0.028,1690,Abstract ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,1552.36,12,31,2015,42369,464,241,236,0.1,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Fine Art ",3,Abstract
303,https://www.saatchiart.com/art/Painting-Peaches/757238/3493884/view,Peaches Painting by ANNE BAUDEQUIN,ANNE BAUDEQUIN,6.3,10.6,France,Europe,90,3,0.033,260,Still Life ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,66.78,12,31,2015,42369,464,94,53,0.02,Canvas ,1,Canvas ,"Figurative, Fine Art, Impressionism, Photorealism, Realism ",5,Figurative
304,https://www.saatchiart.com/art/Painting-Abstraction-1-16/959225/3389556/view,Abstraction 1/16 Painting by Suely Blot,Suely Blot,59.1,47.2,France,Europe,157,16,0.102,8200,Abstract ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,2789.52,12,31,2015,42369,464,21,12,0,Canvas ,1,Canvas ,"Abstract Expressionism, Abstract, Fine Art, Street Art, Modern ",5,Abstract Expressionism
305,https://www.saatchiart.com/art/Painting-Crows-in-the-garden/36976/3228872/view,Crows in the garden Painting by Philippe Batini,Philippe Batini,15.7,15.7,France,Europe,443,61,0.138,495,Landscape ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,246.49,12,31,2015,42369,464,95,273,0.11,Canvas ,1,Canvas ,"Expressionism, Figurative, Fine Art, Impressionism ",4,Expressionism
306,https://www.saatchiart.com/art/Painting-november/952057/3381769/view,november Painting by Kai Hoge,Kai Hoge,27.5,39.4,Germany,Europe,229,19,0.083,1290,Landscape ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,1083.5,12,31,2015,42369,464,19,17,0.01,Canvas ,1,Canvas ,"Abstract, Fine Art, Modern, Minimalism ",4,Abstract
307,https://www.saatchiart.com/art/Painting-Contact-II/843869/3348570/view,Contact II Painting by Rudolf Kosow,Rudolf Kosow,57.5,57.5,Germany,Europe,185,4,0.022,4710,Fantasy ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,3306.25,12,31,2015,42369,464,65,113,0.05,Canvas ,1,Canvas ,"Figurative, Realism, Surrealism, Fine Art ",4,Figurative
308,https://www.saatchiart.com/art/Painting-Purple-Magenta-Red/19772/3223393/view,Purple-Magenta-Red Painting by Stanko Ropi?,Stanko Ropi?,33.9,33.9,Germany,Europe,237,15,0.063,2190,Abstract ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,1149.21,12,31,2015,42369,464,56,79,0.03,Canvas ,1,Canvas ,"Abstract Expressionism, Abstract, Conceptual, Fine Art, Minimalism ",5,Abstract Expressionism
309,https://www.saatchiart.com/art/Painting-New-Day/56334/3327438/view,New Day Painting by David Snider,David Snider,35.4,39.4,Germany,Europe,400,10,0.025,3527,Landscape ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,1394.76,12,31,2015,42369,464,348,115,0.05,Canvas ,1,Canvas ,"Fine Art, Impressionism ",2,Fine Art
310,https://www.saatchiart.com/art/Painting-FABERGE-OLE-2016-mixed-media-on-canvas-120x90cm/122339/3025239/view,"FABERGE OLE, 2016, mixed media on canvas, 120x90cm Painting by 12c Jung",12c Jung,47.2,35.4,Germany,Europe,547,17,0.031,3250,Abstract ,"Acrylic, Oil, Spray Paint, Graphite, Pencil ",5,Acrylic,Thu Dec 31 19:00:00 EST 2015,1670.88,12,31,2015,42369,464,175,322,0.13,Canvas ,1,Canvas ,"Abstract, Expressionism, Fine Art, Street Art, Pop Art ",5,Abstract
311,https://www.saatchiart.com/art/Painting-Liz/298854/3120846/view,Liz Painting by Peter Vahlefeld,Peter Vahlefeld,17.3,24,Germany,Europe,963,26,0.027,990,Popular culture ,"Digital, Acrylic, Oil, Ink, New Media ",5,Digital,Thu Dec 31 19:00:00 EST 2015,415.2,12,31,2015,42369,464,125,603,0.25,Paper ,1,Paper ,"Abstract Expressionism, Expressionism, Figurative, Fine Art, Pop Art ",5,Abstract Expressionism
312,https://www.saatchiart.com/art/Painting-Homage-to-Adolph-Menzel-Emilie/813946/3366410/view,Homage to Adolph Menzel - Emilie Painting by Suzanne Zipprich-Naebauer,Suzanne Zipprich-Naebauer,19.7,27.6,Germany,Europe,175,14,0.08,395,Women ,"Gouache, Chalk, Charcoal, Pastel ",4,Gouache,Thu Dec 31 19:00:00 EST 2015,543.72,12,31,2015,42369,464,34,24,0.01,Paper ,1,Paper ,"Figurative, Fine Art ",2,Figurative
313,https://www.saatchiart.com/art/Painting-stacked/124658/3442453/view,stacked Painting by Johanna L�ffe,Johanna L�ffe,35.4,29.5,Germany,Europe,68,7,0.103,890,Abstract ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,1044.3,12,31,2015,42369,464,21,20,0.01,Canvas ,1,Canvas ,"Abstract, Fine Art, Modern ",3,Abstract
314,https://www.saatchiart.com/art/Painting/402249/3139038/view,��� Painting by corinna wagner,corinna wagner,19.7,19.7,Germany,Europe,796,24,0.03,1399,Portrait ,"Chalk, Charcoal, Gesso ",3,Chalk,Thu Dec 31 19:00:00 EST 2015,388.09,12,31,2015,42369,464,352,908,0.37,Canvas ,1,Canvas ,"Figurative, Fine Art, Portraiture, Modern, Illustration ",5,Figurative
315,https://www.saatchiart.com/art/Painting-PETER/59486/2901132/view,PETER Painting by Holger Theunert,Holger Theunert,23.6,23.6,Germany,Europe,991,41,0.041,3750,People ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,556.96,12,31,2015,42369,464,25,142,0.06,Canvas ,1,Canvas ,"Figurative, Fine Art, Portraiture ",3,Figurative
316,https://www.saatchiart.com/art/Painting-Open-cages-IX/804771/3237143/view,Open cages IX Painting by Beate Garding-Schubert,Beate Garding-Schubert,19.7,19.7,Germany,Europe,246,8,0.033,650,Abstract ,"Acrylic, Spray Paint ",2,Acrylic,Thu Dec 31 19:00:00 EST 2015,388.09,12,31,2015,42369,464,88,41,0.02,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Modern, Fine Art ",4,Abstract
317,https://www.saatchiart.com/art/Painting/402249/3089243/view,���. Painting by corinna wagner,corinna wagner,19.7,19.7,Germany,Europe,609,24,0.039,1079,Portrait ,"Chalk, Gesso ",2,Chalk,Thu Dec 31 19:00:00 EST 2015,388.09,12,31,2015,42369,464,352,908,0.37,Canvas ,1,Canvas ,"Figurative, Fine Art, Modern, Portraiture, Illustration ",5,Figurative
318,https://www.saatchiart.com/art/Painting-A88-oo/780464/2915858/view,A88+oo Painting by Evita Voudouri,Evita Voudouri,39.4,44.5,Greece,Europe,420,20,0.048,2200,Abstract ,"Ink, Paint, Plastic ",3,Ink,Thu Dec 31 19:00:00 EST 2015,1753.3,12,31,2015,42369,464,34,30,0.01,"Canvas, Plastic, Other ",3,Canvas,"Abstract, Abstract Expressionism, Modern, Fine Art ",4,Abstract
319,https://www.saatchiart.com/art/Painting-Oh-cat/916574/3172214/view,"Oh, cat! Painting by Edith Cservenka",Edith Cservenka,57.1,51.2,Hungary,Europe,183,8,0.044,2190,Kids ,"Oil, Pencil ",2,Oil,Thu Dec 31 19:00:00 EST 2015,2923.52,12,31,2015,42369,464,29,10,0,Canvas ,1,Canvas ,"Figurative, Fine Art ",2,Figurative
320,https://www.saatchiart.com/art/Painting-bunki/845842/3155523/view,bunki Painting by M�nika �veges,M�nika �veges,51,43,Hungary,Europe,211,8,0.038,2350,Abstract ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,2193,12,31,2015,42369,464,25,8,0,Canvas ,1,Canvas ,"Abstract, Expressionism, Figurative, Fine Art ",4,Abstract
321,https://www.saatchiart.com/art/Painting-Pink-gable-Gorey/756522/3118663/view,"Pink gable, Gorey. Painting by Aileen Malone",Aileen Malone,8,8,Ireland,Europe,151,7,0.046,320,Landscape ,"Acrylic, Board  ",2,Acrylic,Thu Dec 31 19:00:00 EST 2015,64,12,31,2015,42369,464,9,4,0,Other ,1,Other ,"Figurative, Fine Art ",2,Figurative
322,https://www.saatchiart.com/art/Painting-White-code-travel-notes-page-4/41103/3312592/view,"White code, travel notes, page 4 Painting by Luciano de Liberato",Luciano de Liberato,15.7,15.7,Italy,Europe,457,14,0.031,2950,Abstract ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,246.49,12,31,2015,42369,464,79,920,0.38,Canvas ,1,Canvas ,"Abstract, Fine Art, Modern, Abstract Expressionism, Expressionism ",5,Abstract
323,https://www.saatchiart.com/art/Painting-Consolation-of-Philosophy/920643/3541518/view,Consolation of Philosophy Painting by Matthew James Collins,Matthew James Collins,31.5,23.6,Italy,Europe,54,1,0.019,6550,People ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,743.4,12,31,2015,42369,464,5,1,0,Canvas ,1,Canvas ,"Figurative, Fine Art, Impressionism, Modern, Realism ",5,Figurative
324,https://www.saatchiart.com/art/Painting-Hanging-appeso-3/41103/2962222/view,Hanging (appeso) (3) Painting by Luciano de Liberato,Luciano de Liberato,15.7,15.7,Italy,Europe,917,26,0.028,2950,Abstract ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,246.49,12,31,2015,42369,464,79,920,0.38,Canvas ,1,Canvas ,"Abstract, Fine Art, Modern ",3,Abstract
325,https://www.saatchiart.com/art/Painting-Abstract-IV/568846/3215760/view,Abstract IV Painting by Donatella 12raoni,Donatella 12raoni,7.9,7.9,Italy,Europe,749,16,0.021,395,Abstract ,"Oil, Enamel, Resin ",3,Oil,Thu Dec 31 19:00:00 EST 2015,62.41,12,31,2015,42369,464,382,188,0.08,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Conceptual, Modern, Fine Art ",5,Abstract
326,https://www.saatchiart.com/art/Painting-Beach/530148/3276937/view,Beach Painting by Agostino Veroni,Agostino Veroni,12,12,Italy,Europe,612,66,0.108,560,Beach ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,144,12,31,2015,42369,464,109,103,0.04,Wood ,1,Wood ,"Abstract, Fine Art, Expressionism, Impressionism, Modern ",5,Abstract
327,https://www.saatchiart.com/art/Painting-The-singing-forest/949644/3457523/view,The singing forest Painting by Cesare Reggiani,Cesare Reggiani,23.6,23.6,Italy,Europe,76,8,0.105,2090,Landscape ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,556.96,12,31,2015,42369,464,19,27,0.01,Canvas ,1,Canvas ,"Conceptual, Fine Art, Figurative, Minimalism, Surrealism ",5,Conceptual
328,https://www.saatchiart.com/art/Painting-Gleams-Large-Landscape/693844/3136998/view,Gleams / Large Landscape Painting by Sabrina Garrasi,Sabrina Garrasi,60,40.5,Italy,Europe,981,55,0.056,3950,Abstract ,"Acrylic, Oil, Ink, Watercolor, Gouache ",5,Acrylic,Thu Dec 31 19:00:00 EST 2015,2430,12,31,2015,42369,464,95,269,0.11,Paper ,1,Paper ,"Abstract, Abstract Expressionism, Fine Art, Minimalism, Modern ",5,Abstract
329,https://www.saatchiart.com/art/Painting-Wishfull-Thinking/328738/3318844/view,Wishfull Thinking Painting by Bert Heersema,Bert Heersema,15.7,19.7,Netherlands,Europe,170,5,0.029,960,Men ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,309.29,12,31,2015,42369,464,71,86,0.04,Canvas ,1,Canvas ,"Figurative, Fine Art, Portraiture ",3,Figurative
330,https://www.saatchiart.com/art/Painting-Solve-et-coagula/326689/2939851/view,Solve et coagula Painting by Petar Tuskan,Petar Tuskan,55.1,47.2,Netherlands,Europe,411,8,0.019,5810,Abstract ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,2600.72,12,31,2015,42369,464,23,36,0.01,Canvas ,1,Canvas ,"Abstract, Fine Art ",2,Abstract
331,https://www.saatchiart.com/art/Painting-The-Pearl-Painting/296525/3323493/view,The Pearl Painting. Painting by DIANA ROIG,DIANA ROIG,78.7,58.3,Netherlands,Europe,1428,63,0.044,8900,Abstract ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,4588.21,12,31,2015,42369,464,85,567,0.23,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Fine Art ",3,Abstract
332,https://www.saatchiart.com/art/Painting-Wroble/403087/2970350/view,Wroble Painting by Katarzyna Litwin,Katarzyna Litwin,7.9,7.9,Netherlands,Europe,305,15,0.049,135,Animal ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,62.41,12,31,2015,42369,464,137,146,0.06,Canvas ,1,Canvas ,"Figurative, Expressionism, Fine Art, Illustration ",4,Figurative
333,https://www.saatchiart.com/art/Painting-Rhapsody-of-grey/203893/3364402/view,Rhapsody of grey Painting by 12zena Jagiello,12zena Jagiello,55.1,70.9,Poland,Europe,418,42,0.1,5610,Nature ,"Acrylic, Gouache, Ink, Tempera, Oil ",5,Acrylic,Thu Dec 31 19:00:00 EST 2015,3906.59,12,31,2015,42369,464,54,45,0.02,Canvas ,1,Canvas ,"Abstract Expressionism, Fine Art ",2,Abstract Expressionism
334,https://www.saatchiart.com/art/Painting-Artifacts/770610/3331068/view,Artifacts Painting by Anna Nesteruk,Anna Nesteruk,39.4,27.6,Poland,Europe,251,9,0.036,3750,Abstract ,Acrylic ,1,Acrylic ,Thu Dec 31 19:00:00 EST 2015,1087.44,12,31,2015,42369,464,30,9,0,Canvas ,1,Canvas ,"Abstract, Expressionism, Fine Art, Impressionism, Modern ",5,Abstract
335,https://www.saatchiart.com/art/Painting-For-Now-I-am-Winter/847044/3353827/view,For Now I am Winter Painting by Joanna Sokolowska,Joanna Sokolowska,27.6,19.7,Poland,Europe,151,7,0.046,3250,Portrait ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,543.72,12,31,2015,42369,464,55,5,0,Canvas ,1,Canvas ,"Expressionism, Figurative, Portraiture, Fine Art, Impressionism ",5,Expressionism
336,https://www.saatchiart.com/art/Painting-Meadow/761845/2928269/view,Meadow Painting by Joanna Burda,Joanna Burda,39.4,63,Poland,Europe,495,14,0.028,2000,Nude ,Oil ,1,Oil ,Thu Dec 31 19:00:00 EST 2015,2482.2,12,31,2015,42369,464,99,122,0.05,Canvas ,1,Canvas ,"Figurative, Fine Art, Impressionism ",3,Figurative
337,https://www.saatchiart.com/art/Painting-beach-and-trees/402284/3294087/view,beach and trees Painting by Dorota W�jcik,Dorota W�jcik,8.3,11.8,Poland,Europe,197,9,0.046,215,Landscape ,Watercolor ,1,Watercolor ,Thu Dec 31 19:00:00 EST 2015,97.94,12,31,2015,42369,464,108,52,0.02,Paper ,1,Paper ,"Figurative, Fine Art, Illustration, Realism, Expressionism ",5,Figurative
